timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
10186,0.402,-0.017,0.939,-4.364,-0.504,-3.708
10206,0.407,-0.01,0.94,-4.196,0.305,-3.281
10226,0.402,-0.007,0.946,-4.181,-0.107,-3.464
10246,0.413,-0.003,0.949,-3.937,-0.259,-2.686
10266,0.423,0.004,0.939,-3.647,-0.626,-1.801
10286,0.412,-0.001,0.942,-3.052,-0.916,-0.641
10306,0.405,-0.004,0.944,-2.716,-0.732,0.168
10326,0.411,-0.007,0.943,-2.457,-0.458,0.549
10346,0.412,-0.011,0.946,-2.335,-0.687,0.87
10366,0.413,-0.009,0.942,-2.274,-1.114,1.266
10386,0.408,-0.011,0.945,-2.411,-1.404,1.312
10406,0.408,-0.006,0.945,-2.213,-1.328,1.389
10426,0.408,-0.008,0.942,-2.106,-1.083,1.419
10446,0.407,-0.014,0.944,-2.243,-0.961,1.495
10466,0.406,-0.011,0.948,-2.243,-0.824,1.328
10486,0.406,-0.011,0.945,-2.197,-0.778,1.266
10506,0.408,-0.008,0.95,-2.09,-0.671,1.328
10526,0.416,-0.006,0.947,-2.045,-0.671,1.633
10546,0.41,-0.002,0.946,-1.968,-0.671,1.785
10566,0.404,0,0.941,-1.831,-0.397,2.045
10586,0.402,-0.002,0.945,-1.572,-0.015,2.228
10606,0.408,-0.002,0.943,-1.434,0.61,2.563
10626,0.408,-0.002,0.944,-1.511,1.007,3.082
10646,0.41,0.003,0.942,-1.389,1.297,3.128
10666,0.413,0.003,0.943,-1.175,1.404,3.22
10686,0.412,0.001,0.945,-1.221,0.732,3.113
10706,0.406,0,0.939,-1.236,0.656,2.914
10726,0.414,0.001,0.946,-1.068,0.931,3.082
10746,0.415,0.004,0.949,-0.961,-0.076,3.311
10766,0.41,0.007,0.949,-1.129,-0.671,3.662
10786,0.406,0.002,0.947,-0.977,-0.854,3.693
10806,0.407,-0.001,0.936,-1.053,-0.519,3.845
10826,0.409,-0.012,0.939,-1.282,-0.275,3.601
10846,0.412,-0.001,0.95,-1.236,-0.046,3.311
10866,0.418,0.003,0.944,-1.251,-0.092,3.159
10886,0.411,-0.005,0.94,-1.556,-0.488,2.96
10906,0.408,-0.011,0.942,-1.968,-0.153,2.716
10926,0.414,-0.003,0.938,-2.197,0.32,2.304
10946,0.425,0.004,0.941,-2.258,0.504,1.816
10966,0.421,0.004,0.942,-2.426,0.092,1.602
10986,0.416,0,0.941,-2.548,0.153,1.526
11006,0.414,0.004,0.941,-2.716,0.458,1.755
11026,0.415,0.005,0.941,-2.594,0.504,1.74
11046,0.417,-0.001,0.944,-2.67,0.259,1.694
11066,0.416,-0.002,0.941,-2.884,-0.137,1.48
11086,0.417,-0.003,0.941,-3.189,-0.504,1.19
11106,0.414,-0.007,0.941,-3.22,-0.626,0.61
11126,0.421,-0.006,0.939,-3.22,-0.58,0.076
11146,0.425,-0.007,0.944,-3.525,-0.671,-0.183
11166,0.423,-0.007,0.94,-3.555,-1.114,-0.168
11186,0.421,0.004,0.944,-3.494,-1.526,-0.015
11206,0.421,0.004,0.941,-3.159,-1.831,0.137
11226,0.423,0.004,0.941,-2.991,-1.968,0.565
11246,0.414,-0.001,0.934,-2.747,-1.831,0.946
11266,0.407,-0.001,0.939,-2.64,-1.358,1.358
11286,0.414,-0.005,0.937,-2.335,-0.854,1.373
11306,0.42,-0.002,0.942,-2.121,-0.946,1.389
11326,0.424,-0.008,0.943,-2.029,-1.19,1.144
11346,0.423,-0.017,0.932,-2.197,-1.785,0.717
11366,0.414,-0.012,0.943,-2.518,-1.495,0.748
11386,0.418,-0.008,0.936,-2.426,-0.977,0.656
11406,0.423,-0.013,0.937,-2.426,-0.946,0.397
11426,0.424,-0.014,0.938,-2.487,-1.358,0.153
11446,0.423,-0.005,0.943,-2.426,-1.755,0.092
11466,0.434,-0.006,0.937,-2.06,-1.846,-0.259
11486,0.43,-0.014,0.935,-2.182,-2.594,0.366
11506,0.42,-0.012,0.936,-2.151,-2.701,0.763
11526,0.422,-0.016,0.93,-2.075,-2.045,0.412
11546,0.423,-0.021,0.938,-2.182,-1.572,0.153
11566,0.42,-0.025,0.939,-2.228,-1.434,0.061
11586,0.419,-0.018,0.933,-2.228,-1.175,0.565
11606,0.42,-0.018,0.936,-2.243,-0.778,1.205
11626,0.416,-0.012,0.934,-2.029,-0.351,1.709
11712,0.414,-0.035,0.949,-2.197,2.502,2.09
11713,0.414,-0.035,0.949,-2.197,2.502,2.09
11713,0.414,-0.035,0.949,-2.197,2.502,2.09
11714,0.414,-0.035,0.949,-2.197,2.502,2.09
11726,0.415,-0.032,0.95,-2.335,2.213,1.877
11746,0.415,-0.036,0.948,-2.533,1.617,1.694
11766,0.404,-0.035,0.943,-2.808,1.236,1.48
11786,0.399,-0.034,0.943,-2.899,1.724,0.931
11806,0.398,-0.038,0.94,-2.884,2.792,0.336
11826,0.405,-0.042,0.94,-3.067,3.403,-0.046
11846,0.41,-0.041,0.947,-3.22,3.616,-0.153
11866,0.413,-0.036,0.946,-3.281,3.021,-0.259
11886,0.409,-0.034,0.941,-3.433,2.853,-0.381
11906,0.407,-0.033,0.943,-3.433,3.387,-0.351
11926,0.407,-0.038,0.949,-3.433,3.815,-0.32
11946,0.41,-0.037,0.944,-3.586,3.769,-0.443
11966,0.404,-0.036,0.952,-3.54,3.586,-0.412
11986,0.405,-0.034,0.954,-3.448,3.433,-0.366
12006,0.405,-0.043,0.951,-3.662,3.128,-0.336
12026,0.406,-0.045,0.948,-4.105,2.823,-0.549
12046,0.406,-0.039,0.944,-4.181,2.747,-1.038
12066,0.404,-0.035,0.949,-4.211,2.823,-1.16
12086,0.404,-0.04,0.948,-4.318,2.747,-1.343
12106,0.403,-0.04,0.951,-4.303,2.579,-1.617
12126,0.4,-0.049,0.952,-4.44,2.365,-1.862
12146,0.398,-0.037,0.95,-4.776,2.228,-2.029
12166,0.399,-0.033,0.953,-4.7,1.938,-2.136
12186,0.397,-0.03,0.948,-4.517,2.228,-1.816
12206,0.398,-0.03,0.95,-4.227,2.365,-1.587
12226,0.395,-0.042,0.948,-3.937,2.457,-1.74
12246,0.396,-0.052,0.959,-4.105,2.594,-2.243
12266,0.399,-0.048,0.957,-4.501,2.274,-2.731
12286,0.394,-0.039,0.953,-4.684,1.785,-3.143
12306,0.391,-0.037,0.952,-4.883,1.907,-3.311
12326,0.397,-0.035,0.95,-4.745,2.106,-3.25
12346,0.393,-0.031,0.952,-4.578,1.892,-3.128
12366,0.39,-0.037,0.952,-4.639,2.09,-2.96
12386,0.395,-0.037,0.953,-4.456,2.274,-2.762
12406,0.398,-0.036,0.951,-4.364,1.968,-2.716
12426,0.395,-0.033,0.951,-4.486,1.953,-2.64
12446,0.4,-0.034,0.954,-4.517,2.045,-2.472
12466,0.398,-0.034,0.953,-4.471,1.45,-2.625
12486,0.395,-0.034,0.955,-4.288,1.282,-2.335
12506,0.389,-0.03,0.956,-4.196,1.419,-2.151
12526,0.391,-0.031,0.954,-3.86,0.977,-2.06
12546,0.391,-0.031,0.951,-3.769,0.534,-1.816
12566,0.387,-0.027,0.957,-3.616,0.626,-1.434
12586,0.391,-0.023,0.952,-3.342,0.671,-1.083
12606,0.392,-0.022,0.947,-3.25,0.32,-0.687
12626,0.39,-0.026,0.95,-3.036,0.366,-0.504
12646,0.387,-0.018,0.946,-2.731,0.809,-0.183
12666,0.386,-0.016,0.951,-2.38,1.19,0.427
12686,0.391,-0.02,0.958,-2.335,1.175,1.053
12706,0.386,-0.024,0.959,-2.518,1.007,1.266
12726,0.39,-0.019,0.95,-2.396,0.702,0.961
12746,0.382,-0.021,0.941,-2.274,0.763,0.839
12766,0.386,-0.018,0.945,-2.213,1.602,0.9
12786,0.39,-0.014,0.949,-2.106,2.213,1.175
12865,0.391,-0.013,0.948,-1.663,2.075,1.755
12866,0.391,-0.013,0.948,-1.663,2.075,1.755
12866,0.391,-0.013,0.948,-1.663,2.075,1.755
12867,0.391,-0.013,0.948,-1.663,2.075,1.755
12886,0.396,-0.016,0.95,-1.74,1.785,2.289
12906,0.397,-0.011,0.953,-1.694,1.373,2.869
12926,0.394,-0.016,0.952,-1.74,1.068,2.838
12946,0.398,-0.012,0.957,-1.678,0.534,2.792
12966,0.397,-0.013,0.955,-1.678,-0.29,2.609
12986,0.395,-0.015,0.958,-1.816,-0.488,2.548
13006,0.398,-0.012,0.953,-1.877,-1.083,2.502
13026,0.392,-0.009,0.951,-1.785,-1.16,2.365
13046,0.39,-0.011,0.949,-1.495,-1.038,2.609
13066,0.388,-0.011,0.951,-1.434,-1.221,2.792
13086,0.394,-0.016,0.951,-1.236,-1.251,2.731
13106,0.392,-0.018,0.952,-1.266,-1.465,2.67
13126,0.395,-0.019,0.959,-1.617,-1.694,2.411
13146,0.395,-0.018,0.949,-1.999,-2.136,1.968
13166,0.394,-0.015,0.944,-2.167,-1.648,2.228
13186,0.396,-0.013,0.942,-2.106,-0.961,2.213
13206,0.396,-0.019,0.946,-2.06,-0.32,1.923
13226,0.401,-0.022,0.951,-2.319,-0.259,1.801
13246,0.4,-0.017,0.95,-2.502,-0.595,1.526
13266,0.4,-0.016,0.953,-2.579,-0.687,1.419
13286,0.404,-0.013,0.946,-2.563,-1.068,1.633
13306,0.403,-0.013,0.947,-2.35,-1.236,1.74
13326,0.394,-0.015,0.947,-2.396,-1.312,1.724
13346,0.4,-0.009,0.946,-2.365,-0.946,1.862
13366,0.401,-0.008,0.94,-2.304,-0.778,2.167
13386,0.401,-0.008,0.944,-1.984,-0.412,2.609
13406,0.405,-0.011,0.946,-1.801,-0.229,3.006
13426,0.403,-0.013,0.943,-1.678,-0.381,2.731
13446,0.401,-0.017,0.949,-1.389,-0.717,2.716
13466,0.403,-0.019,0.948,-1.572,-0.854,2.167
13486,0.4,-0.019,0.948,-1.648,-0.992,1.892
13506,0.399,-0.021,0.95,-1.74,-0.9,1.358
13526,0.4,-0.026,0.952,-2.045,-0.748,1.053
13546,0.403,-0.022,0.95,-2.533,-0.748,0.397
13566,0.405,-0.019,0.951,-2.838,-0.671,-0.046
13586,0.398,-0.021,0.941,-2.914,-0.641,-0.809
13606,0.4,-0.014,0.939,-3.113,0.168,-0.854
13626,0.4,-0.012,0.947,-3.311,0.946,-0.458
13646,0.406,-0.012,0.947,-3.067,1.373,-0.107
13666,0.407,-0.015,0.946,-2.914,1.556,-0.031
13686,0.408,-0.016,0.942,-2.96,1.434,0.031
13706,0.406,-0.018,0.949,-3.189,1.556,0.183
13726,0.409,-0.019,0.943,-3.464,1.282,0.046
13746,0.407,-0.019,0.946,-3.51,0.977,-0.153
13766,0.409,-0.021,0.943,-3.418,0.656,-0.549
13786,0.408,-0.025,0.95,-3.571,0.061,-1.144
13806,0.408,-0.021,0.949,-3.693,0,-1.48
13826,0.405,-0.019,0.944,-3.937,0.214,-1.694
13846,0.406,-0.018,0.945,-4.089,0.214,-2.121
13866,0.402,-0.02,0.942,-4.257,0.137,-2.167
13886,0.403,-0.018,0.943,-4.456,0.336,-2.319
13906,0.409,-0.017,0.943,-4.608,0.732,-2.304
13926,0.413,-0.016,0.943,-4.486,0.381,-2.243
13946,0.399,-0.013,0.948,-4.471,0.412,-2.274
13966,0.407,-0.014,0.95,-4.425,0.58,-2.594
13986,0.408,-0.016,0.947,-4.578,0.58,-2.945
14006,0.411,-0.018,0.947,-4.608,0.519,-3.067
14026,0.409,-0.018,0.947,-4.593,0.092,-2.823
14046,0.404,-0.014,0.949,-4.623,-0.214,-2.518
14066,0.406,-0.015,0.943,-4.532,-0.198,-2.426
14086,0.407,-0.016,0.949,-4.639,-0.259,-2.289
14106,0.406,-0.014,0.945,-4.684,-0.61,-2.167
14126,0.402,-0.013,0.946,-4.593,-0.626,-2.243
14146,0.4,-0.015,0.949,-4.593,-0.259,-2.136
14166,0.402,-0.016,0.944,-4.379,-0.015,-1.938
14186,0.403,-0.014,0.945,-4.333,0.153,-1.785
14206,0.406,-0.015,0.95,-4.303,0.168,-1.678
14226,0.404,-0.02,0.951,-4.211,-0.015,-1.785
14246,0.402,-0.019,0.948,-4.12,-0.305,-1.938
14266,0.403,-0.017,0.95,-4.257,-0.336,-1.938
14286,0.405,-0.018,0.949,-4.211,-0.214,-1.846
14306,0.409,-0.017,0.944,-4.135,-0.244,-1.709
14326,0.404,-0.011,0.943,-4.028,-0.061,-1.404
14346,0.405,-0.003,0.945,-3.784,0.107,-0.946
14366,0.403,0.001,0.942,-3.235,0.656,-0.488
14386,0.403,0,0.941,-2.762,1.053,0.107
14406,0.406,-0.006,0.944,-2.411,1.328,0.778
14426,0.403,-0.013,0.945,-2.106,1.114,1.114
14446,0.403,-0.013,0.947,-1.968,0.992,1.495
14466,0.401,-0.013,0.948,-1.877,0.854,1.389
14486,0.401,-0.016,0.946,-2.045,0.961,1.053
14506,0.4,-0.023,0.95,-2.182,1.083,0.9
14526,0.398,-0.021,0.948,-2.335,1.236,0.717
14546,0.402,-0.013,0.95,-2.35,1.389,0.748
14566,0.403,-0.007,0.948,-2.304,1.297,1.099
14586,0.4,-0.005,0.951,-2.213,1.236,1.312
14606,0.4,-0.014,0.946,-2.197,1.266,1.251
14626,0.401,-0.016,0.947,-2.258,1.373,1.022
14708,0.401,-0.009,0.948,-2.441,1.297,0.824
14709,0.401,-0.009,0.948,-2.441,1.297,0.824
14709,0.401,-0.009,0.948,-2.441,1.297,0.824
14710,0.401,-0.009,0.948,-2.441,1.297,0.824
14726,0.398,-0.01,0.949,-2.472,1.144,0.656
14746,0.395,-0.01,0.949,-2.426,0.824,0.61
14766,0.399,-0.007,0.953,-2.411,0.793,0.626
14786,0.395,-0.01,0.951,-2.563,0.641,0.702
14806,0.399,-0.01,0.951,-2.472,0.687,0.854
14826,0.393,-0.011,0.954,-2.335,0.885,0.916
14846,0.396,-0.006,0.952,-2.274,0.854,0.824
14866,0.398,-0.011,0.952,-2.243,0.885,0.656
14886,0.399,-0.014,0.953,-2.426,0.58,0.488
14906,0.4,-0.018,0.953,-2.731,0.336,0.351
14926,0.4,-0.012,0.95,-2.853,-0.244,0.183
14946,0.396,-0.003,0.951,-2.655,-0.381,0.122
14966,0.398,-0.006,0.95,-2.64,-0.122,0.259
14986,0.4,-0.013,0.948,-2.716,-0.031,0.397
15006,0.399,-0.015,0.946,-2.731,0.076,0.198
15026,0.397,-0.011,0.944,-2.655,0.229,0.061
15046,0.397,-0.012,0.952,-2.64,0.427,-0.122
15066,0.401,-0.01,0.951,-2.609,0.534,-0.015
15086,0.399,-0.011,0.94,-2.716,0.29,0.107
15106,0.396,-0.008,0.953,-3.006,0.656,0.458
15126,0.401,-0.013,0.952,-3.021,0.809,0.137
15146,0.398,-0.017,0.948,-3.021,0.748,-0.381
15166,0.397,-0.016,0.95,-2.899,0.641,-0.687
15186,0.4,-0.01,0.95,-2.991,0.443,-0.702
15206,0.402,-0.005,0.944,-3.052,0.137,-0.595
15226,0.399,-0.005,0.946,-3.006,0.076,-0.29
15246,0.403,-0.009,0.945,-2.838,0.214,0
15266,0.406,-0.009,0.95,-2.869,0.031,0.137
15286,0.404,-0.01,0.95,-2.945,-0.32,0.183
15306,0.404,-0.011,0.949,-2.838,-0.595,0.168
15326,0.399,-0.01,0.942,-2.686,-0.244,0.519
15346,0.403,-0.009,0.946,-2.502,0.031,0.565
15366,0.401,-0.013,0.954,-2.411,0.137,0.717
15386,0.403,-0.015,0.948,-2.365,-0.092,0.534
15406,0.404,-0.02,0.949,-2.319,-0.168,0.397
15426,0.401,-0.017,0.946,-2.472,0.092,0.122
15446,0.399,-0.019,0.947,-2.594,0.58,-0.092
15466,0.402,-0.017,0.946,-2.777,0.87,-0.412
15486,0.408,-0.017,0.95,-2.93,0.626,-0.504
15506,0.409,-0.017,0.953,-3.006,-0.275,-0.854
15526,0.403,-0.014,0.948,-3.326,-1.007,-1.099
15546,0.406,-0.008,0.946,-3.326,-1.205,-0.977
15566,0.405,-0.003,0.946,-3.25,-0.931,-0.702
15586,0.406,-0.001,0.947,-2.853,-1.099,-0.198
15606,0.398,0.001,0.944,-2.38,-1.251,0.58
15626,0.405,-0.006,0.943,-2.06,-1.129,1.022
15646,0.403,-0.01,0.947,-2.014,-1.251,1.48
15666,0.401,-0.016,0.944,-1.892,-1.221,1.45
15686,0.405,-0.017,0.944,-1.984,-1.205,1.328
15706,0.406,-0.021,0.947,-2.197,-1.404,1.389
15726,0.404,-0.018,0.945,-2.457,-1.602,1.633
15746,0.405,-0.019,0.94,-2.67,-1.389,2.045
15766,0.411,-0.017,0.944,-2.319,-1.205,2.075
15786,0.408,-0.015,0.948,-1.968,-1.16,1.846
15860,0.414,-0.03,0.944,-2.441,-0.427,1.495
15861,0.414,-0.03,0.944,-2.441,-0.427,1.495
15861,0.414,-0.03,0.944,-2.441,-0.427,1.495
15866,0.413,-0.027,0.948,-2.457,-0.427,1.495
15886,0.417,-0.022,0.945,-2.38,-0.549,1.434
15906,0.412,-0.029,0.941,-2.396,-0.793,1.328
15926,0.404,-0.036,0.942,-2.625,-0.443,1.45
15946,0.401,-0.037,0.939,-2.853,0.473,1.205
15966,0.409,-0.033,0.949,-2.823,0.9,0.732
15986,0.415,-0.034,0.945,-2.991,0.763,0.427
16006,0.411,-0.03,0.944,-3.159,0.534,0.549
16026,0.409,-0.026,0.942,-3.006,0.763,0.885
16046,0.408,-0.018,0.938,-2.808,1.251,1.022
16066,0.402,-0.027,0.938,-2.258,1.801,1.236
16086,0.407,-0.031,0.942,-2.014,2.197,1.205
16106,0.413,-0.036,0.946,-2.029,2.136,1.312
16126,0.415,-0.033,0.943,-2.197,1.999,1.663
16146,0.414,-0.026,0.944,-2.197,1.587,1.968
16166,0.411,-0.031,0.945,-2.289,1.511,1.74
16186,0.413,-0.035,0.944,-2.472,1.419,1.312
16206,0.412,-0.039,0.947,-2.563,0.992,0.961
16226,0.414,-0.041,0.943,-2.838,1.114,0.748
16246,0.418,-0.035,0.943,-3.021,1.144,0.793
16266,0.417,-0.029,0.943,-3.021,0.916,0.61
16286,0.411,-0.031,0.942,-3.036,0.778,0.473
16306,0.41,-0.029,0.942,-3.159,0.854,0.351
16326,0.408,-0.031,0.944,-3.22,0.671,0.198
16346,0.407,-0.031,0.951,-3.189,0.443,0.092
16366,0.407,-0.029,0.947,-3.25,0.336,-0.031
16386,0.409,-0.028,0.946,-3.342,0.412,-0.32
16406,0.413,-0.028,0.939,-3.265,0.595,-0.397
16426,0.413,-0.024,0.939,-3.281,0.534,-0.443
16446,0.406,-0.024,0.944,-3.296,0.58,-0.519
16466,0.403,-0.029,0.948,-3.418,1.083,-0.656
16486,0.409,-0.028,0.948,-3.525,1.343,-0.732
16506,0.405,-0.028,0.945,-3.586,1.038,-0.9
16526,0.401,-0.026,0.947,-3.571,1.404,-0.854
16546,0.408,-0.027,0.943,-3.647,1.389,-1.16
16566,0.409,-0.03,0.944,-3.677,1.19,-1.343
16586,0.406,-0.028,0.95,-3.906,1.221,-1.404
16606,0.411,-0.024,0.947,-4.044,1.175,-1.45
16626,0.409,-0.019,0.947,-3.952,1.144,-1.221
16646,0.401,-0.022,0.947,-3.677,1.007,-0.9
16666,0.401,-0.027,0.951,-3.693,1.205,-0.977
16686,0.407,-0.026,0.948,-3.708,1.19,-1.114
16706,0.411,-0.027,0.956,-3.738,0.778,-1.114
16726,0.406,-0.024,0.944,-3.677,0.549,-0.931
16746,0.405,-0.024,0.942,-3.555,0.549,-0.656
16766,0.406,-0.022,0.947,-3.571,0.748,-0.351
16786,0.396,-0.024,0.948,-3.433,0.9,-0.443
16806,0.398,-0.031,0.943,-3.372,1.297,-0.61
16826,0.403,-0.029,0.95,-3.433,1.572,-0.931
16846,0.405,-0.026,0.949,-3.525,1.373,-0.961
16866,0.403,-0.024,0.948,-3.342,1.236,-0.977
16886,0.402,-0.023,0.948,-3.189,1.343,-0.931
16906,0.406,-0.023,0.95,-3.357,1.511,-0.763
16926,0.408,-0.019,0.948,-3.571,1.175,-0.565
16946,0.403,-0.016,0.95,-3.494,0.778,-0.443
16966,0.395,-0.015,0.945,-3.372,0.687,-0.565
16986,0.391,-0.019,0.944,-3.418,1.389,-0.549
17006,0.399,-0.021,0.946,-3.433,1.907,-0.412
17026,0.401,-0.014,0.944,-3.372,1.968,-0.107
17046,0.4,-0.005,0.944,-3.036,1.785,0.305
17066,0.398,-0.002,0.947,-2.838,1.648,1.053
17086,0.397,-0.007,0.952,-2.64,1.663,1.617
17106,0.398,-0.013,0.949,-2.335,1.846,1.938
17126,0.39,-0.008,0.951,-1.999,2.106,2.289
17146,0.384,-0.001,0.955,-1.709,2.365,3.006
17166,0.387,-0.005,0.952,-1.373,2.167,2.991
17186,0.39,-0.014,0.952,-1.175,1.816,3.021
17206,0.389,-0.018,0.956,-0.824,1.724,3.174
17226,0.394,-0.015,0.967,-0.534,1.373,3.952
17246,0.393,-0.017,0.971,-0.32,0.732,4.41
17266,0.399,-0.018,0.96,-0.717,0.351,4.639
17286,0.409,-0.012,0.951,-1.282,-0.259,4.73
17306,0.395,-0.013,0.945,-1.068,-0.504,4.669
17326,0.402,-0.014,0.946,-0.977,-0.046,4.562
17346,0.403,-0.009,0.944,-0.793,0.443,4.898
17366,0.411,-0.01,0.946,-0.748,0.458,5.142
17386,0.406,-0.024,0.949,-0.992,-0.214,4.364
17406,0.402,-0.028,0.95,-1.831,-0.687,3.174
17426,0.401,-0.02,0.948,-2.609,-1.099,1.74
17446,0.403,-0.021,0.947,-3.342,-1.19,0.717
17466,0.404,-0.015,0.948,-3.784,-1.541,0.046
17486,0.403,-0.006,0.947,-3.616,-1.724,-0.427
17506,0.396,-0.01,0.944,-3.174,-2.106,-0.778
17526,0.397,-0.003,0.948,-3.006,-1.801,-0.946
17546,0.393,-0.003,0.949,-2.548,-1.45,-1.236
17566,0.395,-0.007,0.936,-3.052,-0.9,-1.266
17586,0.397,-0.002,0.939,-3.479,-0.366,-0.488
17606,0.394,0.001,0.945,-2.93,0.595,-0.229
17626,0.399,-0.004,0.942,-2.167,0.61,-0.275
17711,0.404,-0.016,0.962,-0.961,-3.357,0.366
17711,0.404,-0.016,0.962,-0.961,-3.357,0.366
17712,0.404,-0.016,0.962,-0.961,-3.357,0.366
17712,0.398,-0.011,0.951,-0.931,-3.067,0.336
17726,0.425,-0.021,0.952,-1.022,-2.823,-0.443
17746,0.417,-0.022,0.95,-1.083,-3.601,0.9
17766,0.398,-0.015,0.947,-1.77,-4.395,0.519
17786,0.408,-0.014,0.946,-2.151,-4.333,0.748
17806,0.386,-0.013,0.941,-2.518,-4.944,1.556
17826,0.418,-0.006,0.941,-2.747,-4.227,2.304
17846,0.403,-0.01,0.93,-2.884,0.107,2.075
17866,0.404,-0.023,0.935,-3.098,0.137,1.984
17886,0.415,-0.017,0.942,-2.96,0.122,2.274
17906,0.409,0.001,0.95,-2.655,0.854,2.716
17926,0.375,0.001,0.94,-2.136,-1.602,1.923
17946,0.41,-0.016,0.936,-1.678,2.502,1.587
17966,0.409,-0.027,0.943,-1.953,2.609,0.473
17986,0.424,-0.03,0.945,-2.777,1.541,-0.977
18006,0.428,-0.005,0.95,-3.54,0.595,-0.656
18026,0.444,0.009,0.968,-3.464,-1.77,-0.778
18046,0.414,0.003,0.934,-2.869,-1.114,-0.076
18066,0.41,0,0.938,-2.38,0.275,1.068
18086,0.416,-0.019,0.945,-2.563,-0.137,0.366
18106,0.426,-0.023,0.938,-3.25,-0.153,0.381
18126,0.429,-0.009,0.942,-3.647,-1.007,0.259
18146,0.411,0.006,0.939,-3.143,-0.931,1.221
18166,0.392,0.01,0.961,-2.09,1.053,2.029
18186,0.295,-0.007,1.099,-1.587,1.297,3.418
18206,0.321,0.022,1.122,-1.984,-11.124,-4.272
18226,0.646,-0.005,0.928,-1.862,-26.962,-2.014
18246,0.392,0.001,0.782,-1.419,-41.336,0.946
18266,0.265,-0.016,0.795,2.792,-10.254,2.808
18286,0.441,-0.04,0.847,1.617,25.986,3.876
18306,0.509,-0.051,0.918,-3.754,21.118,0.793
18326,0.5,-0.062,0.995,-5.798,14.694,-3.403
18346,0.467,-0.068,1.018,-4.578,4.7,-5.173
18366,0.417,-0.037,0.939,-3.357,-2.121,-4.318
18386,0.398,0.023,0.886,-4.593,4.303,-3.922
18406,0.418,0.069,0.903,-5.005,8.926,-2.701
18426,0.443,0.029,0.925,-3.967,8.926,-1.144
18446,0.455,-0.029,0.926,-2.731,6.165,-1.083
18466,0.449,-0.05,0.93,-3.143,3.723,-2.487
18486,0.436,-0.034,0.979,-5.112,1.343,-3.754
18506,0.446,-0.017,1.025,-6.165,-3.616,-4.471
18526,0.442,-0.008,1.012,-6.592,-10.056,-4.73
18546,0.402,-0.002,0.948,-6.622,-12.482,-5.463
18566,0.37,-0.01,0.896,-6.836,-8.972,-5.737
18586,0.361,-0.01,0.884,-6.393,-2.304,-5.844
18606,0.393,-0.005,0.915,-5.569,2.945,-5.249
18626,0.427,-0.001,0.957,-5.112,4.028,-3.54
18646,0.438,0,0.963,-4.959,2.716,-2.93
18666,0.422,-0.015,0.952,-4.868,1.266,-2.396
18686,0.401,-0.017,0.935,-4.837,1.373,-2.06
18706,0.401,-0.016,0.932,-4.486,2.991,-2.762
18726,0.415,-0.019,0.94,-4.227,4.227,-2.64
18746,0.432,-0.019,0.966,-4.12,3.021,-2.441
18766,0.436,-0.001,0.968,-3.86,0.153,-1.419
18786,0.434,0.02,0.958,-3.25,-1.541,0.351
18860,0.345,0.008,1.203,-4.425,-24.551,-2.655
18861,0.345,0.008,1.203,-4.425,-24.551,-2.655
18862,0.345,0.008,1.203,-4.425,-24.551,-2.655
18866,0.375,0.002,1.183,-4.303,-26.443,-0.977
18886,0.594,0.03,0.914,-4.379,-26.581,4.959
18906,0.334,0.021,0.778,-2.396,-42.526,4.7
18926,0.178,-0.04,0.705,-0.229,-28.198,6.424
18946,0.321,-0.093,0.727,-1.236,14.755,4.044
18966,0.401,-0.111,0.708,-4.41,26.291,-3.906
18986,0.449,-0.085,0.834,-5.325,37.521,-8.789
19006,0.468,-0.019,0.95,-4.196,39.841,-7.217
19026,0.514,0.028,1.011,-3.006,34.912,-3.098
19046,0.519,0.047,1.019,-3.204,27.893,0.412
19066,0.523,0.043,0.986,-3.418,21.622,2.014
19086,0.484,-0.005,0.948,-2.533,14.938,2.167
19106,0.408,-0.056,0.938,-2.289,13.367,0.87
19126,0.42,-0.056,0.976,-2.853,13.916,-1.999
19146,0.474,-0.054,1.02,-4.654,7.69,-4.395
19166,0.484,-0.035,1.006,-6.363,-2.869,-5.219
19186,0.43,-0.023,0.976,-6.439,-8.316,-6.958
19206,0.386,-0.008,0.955,-5.402,-10.3,-6.744
19226,0.37,0,0.922,-4.227,-9.109,-5.188
19246,0.356,0.009,0.906,-3.311,-5.554,-3.723
19266,0.352,0.004,0.913,-2.914,-0.046,-1.282
19286,0.367,-0.023,0.946,-3.189,4.547,-0.076
19306,0.387,-0.045,0.971,-3.937,5.325,-0.717
19326,0.401,-0.056,0.972,-5.127,3.494,-2.289
19346,0.388,-0.041,0.953,-5.508,2.289,-3.159
19366,0.373,-0.014,0.954,-4.852,3.265,-2.792
19386,0.374,0.003,0.945,-4.425,5.066,-1.831
19406,0.386,-0.008,0.948,-5.005,5.844,-2.441
19426,0.383,-0.033,0.955,-5.585,5.783,-3.983
19446,0.38,-0.04,0.955,-5.63,6.592,-4.059
19466,0.383,-0.007,0.957,-4.776,6.439,-2.945
19486,0.379,0.015,0.958,-3.525,6.256,-1.099
19506,0.372,0.021,0.958,-2.762,6.378,0.793
19526,0.37,0,0.96,-2.243,6.378,1.343
19546,0.379,-0.03,0.951,-1.74,6.714,1.648
19566,0.392,-0.033,0.956,-1.175,6.516,2.197
