timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
88447,0.075,0.233,0.936,76.111,-45.746,14.786,jogging
41387,0.164,0.35,0.556,7.309,47.699,44.327,jogging
259529,-0.437,0.197,0.675,-18.173,1.16,-85.022,jalan
155969,0.267,-0.115,1.268,-10.834,16.205,38.147,jalan
284389,0.3,0.011,0.718,-9.125,9.705,-7.004,jalan
217586,0.276,0.074,0.999,5.31,1.19,20.569,diam
290427,-0.062,0.226,0.199,-8.911,4.974,-41.29,jogging
56447,2.393,0.187,2.859,-43.701,241.074,-120.773,jogging
279167,0.16,0.424,1.032,78.69,-118.179,62.21,jogging
189226,0.33,-0.008,0.968,-2.518,2.274,0.732,diam
289569,0.503,0.101,1.458,24.109,35.217,-22.949,jalan
164691,0.32,-0.028,0.974,-3.143,1.083,-0.244,diam
73306,0.241,-0.04,0.994,-5.875,6.943,-0.687,diam
90549,0.199,0.049,1.059,-14.908,38.91,-8.148,jalan
11449,0.274,0.014,0.99,-3.723,-0.29,-3.372,jalan
245146,0.31,-0.028,0.981,-3.006,0.504,-0.229,diam
208226,0.38,0.024,0.969,-8.057,-1.678,-0.626,diam
75787,-0.687,-0.965,1.17,-31.143,-178.314,-19.516,jogging
203769,0.28,-0.001,0.931,5.173,-2.411,-26.794,jalan
34787,0.745,0.193,2.057,-89.661,-47.958,118.546,jogging
145609,0.255,0.103,1.05,-0.885,-19.623,27.573,jalan
160606,0.367,-0.029,0.961,-2.975,1.205,0.214,diam
2649,0.056,0.01,0.944,1.19,-16.937,-3.311,jalan
220726,0.281,-0.033,0.995,-4.456,-0.702,-6.393,diam
175649,0.352,0.13,1.051,-16.342,-31.525,0.702,jalan
63549,0.191,0.06,1.024,-31.662,31.189,-4.349,jalan
173309,0.238,-0.241,1.231,22.324,-30.396,2.167,jalan
226146,0.322,-0.131,0.961,-1.48,-0.763,5.92,diam
52146,0.328,-0.059,0.972,-2.09,0.183,1.205,diam
247147,0.022,0.35,0.639,53.574,3.586,-4.44,jogging
50827,-1.722,0.241,1.475,40.009,77.423,27.466,jogging
166987,-0.858,-1.287,1.469,26.794,266.373,-173.737,jogging
22387,2.762,0.784,2.946,-81.482,114.944,64.438,jogging
117187,2.245,0.484,2.944,-52.261,200.15,-8.926,jogging
80249,0.188,0.134,1.452,10.269,-25.589,-36.545,jalan
57066,0.366,-0.027,0.963,-4.257,0.29,-2.548,diam
17166,0.387,-0.005,0.952,-1.373,2.167,2.991,diam
179506,0.327,-0.024,0.977,-3.845,1.602,0.351,diam
63567,1.65,0.425,2.455,-68.787,142.029,54.001,jogging
85966,0.267,-0.038,0.984,-3.647,1.678,-6.18,diam
17287,-0.127,-0.363,0.322,11.871,-146.667,-13.275,jogging
227426,0.318,-0.142,0.992,4.639,5.386,2.548,diam
10286,0.412,-0.001,0.942,-3.052,-0.916,-0.641,diam
17633,-0.133,-0.075,0.081,-2.243,-73.273,-0.275,jogging
187789,0.226,0.05,0.955,-22.949,-7.111,31.601,jalan
105326,0.331,-0.064,0.978,-0.778,2.777,2.228,diam
267189,0.521,0.115,0.997,1.511,21.149,44.937,jalan
2149,0.187,0.255,0.511,-16.068,18.402,12.039,jalan
67907,0.245,-0.464,0.476,-56.335,-8.82,28.961,jogging
57767,-1.32,-0.05,1.603,54.169,-34.058,14.038,jogging
43747,-0.338,0.239,0.2,-9.689,-53.879,33.813,jogging
167266,0.323,-0.019,0.973,-3.25,0.198,-0.748,diam
236067,0.332,0.166,0.837,-29.816,-45.975,-43.884,jogging
49589,0.11,0.132,0.704,23.132,-11.826,-55.084,jalan
130789,0.205,0.027,0.914,18.341,-3.464,-14.557,jalan
5487,-0.02,0.193,0.215,13.84,-107.101,41.519,jogging
241927,0.233,-0.23,0.78,-52.368,-45.029,19.974,jogging
201246,0.342,-0.054,0.976,-2.029,2.197,-0.671,diam
230409,0.353,-0.103,0.762,-15.793,16.785,-6.012,jalan
226627,0.735,0.378,1.858,48.874,-77.56,-6.454,jogging
284386,0.265,-0.183,0.978,-2.808,0.687,-1.007,diam
285987,0.162,-0.09,0.042,-33.325,-21.255,18.997,jogging
250627,0.469,0.321,1.384,71.136,-58.38,-32.99,jogging
17509,0.368,-0.029,0.928,9.171,4.807,7.858,jalan
7929,0.216,-0.03,1.007,-3.708,-11.795,5.142,jalan
120266,0.326,-0.042,0.972,-2.93,-2.609,0.137,diam
237429,0.325,-0.267,0.926,-14.008,-4.745,4.959,jalan
255866,0.333,-0.148,0.966,0.244,1.663,-0.504,diam
187386,0.338,-0.02,0.968,-1.724,-0.946,1.74,diam
128469,0.284,0.127,0.97,-11.322,-36.026,-15.656,jalan
176447,0.326,-0.006,1.35,95.2,-113.48,-12.695,jogging
267026,0.24,-0.191,0.978,-3.189,0.565,-0.061,diam
280946,0.263,-0.192,0.979,-3.372,-0.259,-0.427,diam
85049,0.224,-0.017,0.881,9.415,10.025,-0.244,jalan
240126,0.306,-0.029,0.978,-2.823,0.839,0.137,diam
202046,0.325,-0.083,0.978,-5.249,-0.092,-5.371,diam
229526,0.314,0.035,0.97,-4.593,-1.389,-4.166,diam
183609,0.393,0.092,0.967,-4.074,-14.023,-36.911,jalan
9027,0.542,0.135,1.332,-51.941,-62.943,27.786,jogging
208326,0.368,0.006,0.978,-6.638,0.656,3.799,diam
273529,0.241,-0.092,0.88,-14.709,17.029,31.86,jalan
126587,0.134,-0.105,0.217,37.399,0.153,29.617,jogging
130207,-0.924,0.215,1.292,-53.589,-114.578,-17.38,jogging
190069,0.513,0.055,0.818,11.337,22.903,-13.214,jalan
8409,0.269,-0.074,1.075,-3.799,-4.974,0.61,jalan
152429,0.429,-0.232,1.147,32.837,3.281,-32.547,jalan
56529,0.275,-0.033,0.999,-0.351,-30.045,15.701,jalan
30326,0.435,-0.022,0.937,-3.311,-1.129,-0.32,diam
149307,2.057,0.564,3.154,-77.026,18.219,122.665,jogging
234089,0.3,-0.059,0.952,4.623,-2.64,-26.077,jalan
265207,0.43,-0.196,0.038,15.884,10.3,29.572,jogging
197767,0.338,-0.059,1.156,-78.537,-65.033,22.324,jogging
48089,0.8,0.37,1.08,-38.895,18.311,43.808,jalan
29747,0.391,0.025,-0.091,-2.716,-3.448,51.651,jogging
40487,-0.377,-0.707,0.841,-16.769,-121.841,-25.406,jogging
173209,0.308,0.207,0.94,-2.93,-5.844,-33.493,jalan
229609,0.176,-0.016,0.903,-21.21,5.829,26.062,jalan
47907,0.288,0.042,0.128,-14.481,-9.674,10.803,jogging
296666,0.352,-0.053,0.975,-2.045,3.052,-0.351,diam
96587,0.14,0.092,-0.161,-28.214,2.396,-0.671,jogging
105329,0.259,0.046,0.821,-4.578,18.204,-20.02,jalan
15569,0.212,0.052,0.863,-3.128,1.923,-5.295,jalan
5749,0.188,-0.056,1.005,-2.792,-17.365,5.219,jalan
30169,0.332,-0.032,0.885,-10.239,7.629,11.063,jalan
230789,0.041,-0.053,0.938,-15.366,19.623,-8.133,jalan
128029,0.019,0.12,0.998,-20.66,-31.158,-2.869,jalan
78686,0.281,-0.033,0.979,-0.885,0.046,3.952,diam
78586,0.277,-0.04,0.981,-0.107,-0.153,4.486,diam
47747,2.68,0.75,2.95,76.904,33.234,-162.445,jogging
251069,0.298,0.019,1.007,-26.81,8.881,20.676,jalan
106729,0.32,0.195,1.068,-9.171,-10.712,-10.162,jalan
228767,-0.068,0.087,0.579,49.255,7.645,-18.387,jogging
23487,0.011,0.155,0.594,48.126,22.11,0.015,jogging
205509,-0.069,-0.273,0.871,0.198,-12.039,-10.01,jalan
292246,0.296,-0.191,0.974,-2.823,0.717,-1.175,diam
109587,1.454,0.588,2.581,-44.159,196.411,-42.419,jogging
203749,0.27,0.001,0.912,10.88,-3.784,-33.127,jalan
174649,0.13,-0.022,1.014,6.104,16.19,-21.667,jalan
56089,0.151,0.213,1.311,11.795,-10.178,3.067,jalan
64986,0.322,-0.041,0.978,-1.984,-1.617,1.114,diam
262929,0.106,-0.185,0.857,-15.991,-9.125,13.229,jalan
196327,0.608,-0.47,1.143,-90.668,-64.133,-131.943,jogging
66729,0.145,0.063,0.783,19.409,2.762,-19.562,jalan
38846,0.341,-0.011,0.969,-1.175,1.755,1.999,diam
255266,0.321,-0.144,0.963,-6.302,0.61,-4.12,diam
184589,0.16,0.053,0.923,14.008,-7.401,-31.921,jalan
262547,-0.783,1.288,1.493,34.409,-53.07,146.317,jogging
67786,0.314,-0.037,0.967,-3.494,2.67,-0.977,diam
59929,0.317,0.094,1.116,-26.855,33.844,11.093,jalan
156509,0.307,0.128,1.049,-12.146,-10.071,-7.172,jalan
165269,0.257,0.073,0.815,-2.792,8.392,-7.202,jalan
126189,-0.093,-0.271,0.931,-1.419,0.748,-12.253,jalan
168609,0.256,-0.037,0.935,-10.91,-31.464,14.816,jalan
25427,1.039,-0.044,2.042,65.369,-69.366,-84.671,jogging
110866,0.302,-0.021,0.975,-2.365,0.351,-2.884,diam
151589,0.107,0.529,1.25,12.466,28.549,-20.996,jalan
114926,0.338,-0.021,0.972,-4.166,-1.862,-5.753,diam
250529,0.263,0.005,0.898,8.987,-0.702,-6.256,jalan
108247,0.5,-0.033,1.42,-87.57,-1.648,6.668,jogging
275727,1.408,0.499,2.559,56.229,6.424,-35.934,jogging
180329,0.512,0.225,0.979,-3.22,-3.479,54.337,jalan
234349,0.416,-0.167,1.04,6.363,-38.742,-39.291,jalan
237307,1.129,-0.13,2.843,75.516,10.208,-131.195,jogging
245089,0.548,0.177,0.988,-7.919,9.552,35.675,jalan
295466,0.343,-0.104,0.964,-1.984,-0.244,0.824,diam
42306,0.325,-0.028,0.978,-2.67,0.748,-0.519,diam
31186,0.438,-0.027,0.932,-4.181,0.946,-1.572,diam
94407,0.4,-0.38,0.896,6.912,-37.155,-129.166,jogging
118247,2.421,0.578,2.554,49.927,50.934,-113.174,jogging
205449,-0.015,0.064,1.243,15.03,-5.005,5.493,jalan
275447,0.035,-0.022,0.708,-43.472,-39.398,14.603,jogging
4987,1.051,0.012,1.268,3.021,39.307,46.463,jogging
109527,-1.154,0.18,1.774,80.673,-18.997,14.404,jogging
240809,0.185,0.225,0.963,-25.36,35.919,12.573,jalan
116369,0.275,-0.096,0.964,0.153,-20.676,-12.268,jalan
262689,0.345,-0.216,1.396,26.764,-15.717,14.923,jalan
37346,0.35,-0.031,0.976,-3.052,1.572,-0.519,diam
16706,0.411,-0.027,0.956,-3.738,0.778,-1.114,diam
91349,0.221,0.069,0.835,0.305,2.563,-10.956,jalan
181789,-0.155,0.504,0.819,12.802,7.889,39.322,jalan
42166,0.33,-0.023,0.972,-3.296,1.648,-1.038,diam
29787,0.007,-0.067,0.151,-2.716,-69.427,46.066,jogging
174446,0.314,-0.019,0.978,-3.036,-0.656,0.458,diam
62706,0.353,-0.01,0.969,-3.799,2.747,-3.296,diam
100107,-0.166,-0.21,0.224,39.093,-91.537,9.674,jogging
60887,-0.063,-0.108,0.644,2.35,34.5,34.332,jogging
198886,0.389,-0.057,0.95,-3.83,-0.092,-1.724,diam
172166,0.327,-0.017,0.971,-2.899,0.29,0.107,diam
217689,0.425,-0.026,0.971,8.209,-4.044,5.707,jalan
98726,0.29,-0.009,0.981,2.472,7.111,6.149,diam
52427,0.31,-0.14,0.165,14.191,15.076,21.851,jogging
254127,0.076,0.285,0.992,61.935,-95.108,11.322,jogging
50147,0.235,-0.513,1.963,3.784,277.176,-158.356,jogging
22589,0.244,0.024,0.905,6.195,4.715,-43.457,jalan
5809,0.193,0.003,0.997,-4.608,-14.328,0.717,jalan
81189,0.119,0.072,0.789,24.002,-2.029,-2.045,jalan
45647,1.031,0.066,2.519,89.188,-57.159,-87.769,jogging
173627,1.334,0.898,2.344,-41.061,174.805,-39.108,jogging
67207,0.338,-0.015,0.833,-59.677,-42.16,-27.069,jogging
210927,1.156,0.1,3.072,41.824,-4.868,-93.048,jogging
102809,0.457,0.014,1.112,-19.653,-15.442,-19.44,jalan
291287,-1.131,0.149,1.524,-114.96,266.785,-21.469,jogging
230867,-0.011,0.031,0.663,62.21,-14.359,-13.229,jogging
161969,0.218,-0.077,0.845,-11.108,17.654,23.026,jalan
64166,0.303,-0.027,0.981,-4.501,-0.381,-3.021,diam
282007,0.155,-0.072,0.029,-44.525,-44.51,59.341,jogging
292947,-0.08,0.252,0.277,-31.784,-64.194,39.78,jogging
219863,0.272,-0.019,0.993,-2.289,-0.504,-0.626,diam
236829,0.724,0.048,1.027,5.875,18.372,-17.105,jalan
29426,0.419,-0.012,0.946,-3.677,-3.601,0.076,diam
60566,0.284,0.077,0.97,-6.134,-8.347,16.8,diam
5407,0.589,-0.445,0.166,-17.792,38.849,-21.652,jogging
185126,0.325,-0.026,0.974,-3.342,-0.168,-0.092,diam
220349,0.426,-0.169,1.011,6.973,-20.889,-29.77,jalan
8889,0.235,-0.092,0.99,-3.51,19.958,-0.595,jalan
186947,0.551,0.239,0.383,-18.28,-12.756,38.284,jogging
292709,-0.214,-0.052,0.802,-14.008,-27.435,-89.218,jalan
243369,0.309,0.134,1.05,-32.913,26.154,0.381,jalan
219329,-0.146,0.463,0.915,14.557,6.76,17.975,jalan
236366,0.312,-0.028,0.976,-3.052,-0.244,-0.992,diam
101449,0.269,-0.004,0.862,-0.595,11.139,-11.688,jalan
115807,1.542,0.607,2.542,-64.941,98.358,61.02,jogging
33106,0.435,-0.033,0.932,-2.869,0.839,-0.061,diam
40229,0.177,0.004,0.768,19.73,1.297,-32.425,jalan
107086,0.29,-0.037,0.982,-3.357,0.977,-1.434,diam
137306,0.361,-0.023,0.954,-3.189,0.61,-0.137,diam
207927,-0.099,-0.291,0.258,46.799,-80.307,-4.288,jogging
123627,-0.392,-0.465,0.83,-14.374,-131.546,-3.586,jogging
5126,0.391,-0.128,0.926,-5.63,2.289,4.379,diam
48266,0.409,0.008,0.954,-6.119,2.487,-4.364,diam
241929,0.324,0.313,1.323,30.35,8.072,-3.632,jalan
227986,0.291,0.007,1.0,4.761,-2.365,3.265,diam
10526,0.416,-0.006,0.947,-2.045,-0.671,1.633,diam
222667,-1.048,-1.194,1.113,68.771,116.043,-111.267,jogging
290629,0.317,0.031,1.028,0.717,-0.732,-52.582,jalan
118447,0.072,0.08,0.209,-16.022,-91.644,62.561,jogging
190709,0.769,-0.11,1.192,-31.769,24.048,25.284,jalan
63367,0.414,-0.061,0.056,-10.681,7.172,3.891,jogging
136269,-0.19,-0.271,0.809,5.859,-10.818,-20.584,jalan
161306,0.348,-0.029,0.974,-2.167,2.472,0.885,diam
28049,0.268,-0.294,1.083,0.412,-20.889,-4.074,jalan
157687,0.224,0.337,0.413,-10.376,-73.303,55.649,jogging
215326,0.26,0.02,0.989,-6.546,-6.149,29.678,diam
79207,0.034,-0.299,0.402,43.076,-113.953,34.653,jogging
233647,0.185,0.522,1.001,54.932,-11.154,-43.045,jogging
285689,0.427,0.01,0.97,-22.736,13.504,-4.517,jalan
87706,0.372,-0.055,0.96,-1.801,2.579,-1.984,diam
48669,0.828,-0.246,1.04,17.96,-45.639,-54.596,jalan
10729,0.26,0.027,1.004,-3.937,-2.319,0.412,jalan
63406,0.352,-0.03,0.96,-1.846,2.182,2.151,diam
111266,0.3,-0.034,0.973,-1.984,-3.082,-0.168,diam
96326,0.324,-0.025,0.965,-6.821,-1.74,-7.355,diam
265829,0.515,-0.041,1.055,-5.722,10.544,33.691,jalan
149514,0.283,-0.114,1.034,-4.059,-2.792,-16.846,jalan
250327,0.228,-0.077,0.584,-36.484,17.166,30.014,jogging
109947,1.39,-0.439,2.555,61.508,-33.844,-72.067,jogging
60747,1.21,-0.112,2.062,-26.413,228.394,-145.782,jogging
40107,-0.09,0.281,0.13,10.666,-45.67,77.377,jogging
170586,0.32,-0.026,0.968,-2.777,0.229,0.168,diam
52406,0.33,-0.056,0.968,-2.579,-1.205,0.427,diam
88467,0.092,0.092,0.738,65.72,-16.357,14.343,jogging
88627,-0.428,0.436,0.713,-11.856,-87.83,79.056,jogging
72649,0.453,-0.215,0.997,21.332,-1.434,13.184,jalan
250547,0.968,1.496,1.938,-88.196,194.626,16.403,jogging
281386,0.273,-0.194,0.974,-3.708,0.458,-1.022,diam
6367,0.161,0.03,0.589,-10.803,-11.444,32.608,jogging
138147,-0.919,-0.854,1.217,-42.694,-131.714,5.676,jogging
74806,0.293,0.035,0.989,0.839,0.58,4.12,diam
63289,0.389,0.016,0.914,14.786,-18.066,7.477,jalan
242726,0.303,-0.03,0.981,-2.945,-0.198,-0.122,diam
274409,0.608,-0.066,0.991,-0.031,-12.161,-26.016,jalan
298747,-0.305,-0.419,0.305,15.64,-91.446,-47.028,jogging
131446,0.327,-0.039,0.973,-2.182,-0.061,-0.137,diam
271429,0.203,-0.031,1.108,32.104,-20.37,62.927,jalan
87567,-0.064,-0.262,0.36,41.946,-120.651,-33.89,jogging
291607,-1.263,1.118,1.553,60.822,-75.104,110.382,jogging
246387,0.593,0.286,1.56,59.891,-40.024,-8.789,jogging
34989,0.393,-0.084,0.839,4.654,5.493,-0.137,jalan
152927,0.14,0.038,0.795,-60.089,-47.363,10.01,jogging
152906,0.331,-0.003,0.971,-2.045,0.168,-0.153,diam
173929,0.356,-0.429,1.294,-49.728,-13.763,10.651,jalan
204889,0.261,-0.189,1.101,16.937,44.876,8.087,jalan
31106,0.452,-0.028,0.929,-4.501,0.748,-2.579,diam
49967,0.298,-0.218,0.228,19.058,20.554,31.219,jogging
109229,0.259,0.047,0.921,-6.668,3.799,-12.268,jalan
268289,0.41,-0.005,0.968,-9.109,11.948,10.315,jalan
113347,1.254,0.884,2.671,-71.106,199.814,-2.167,jogging
62366,0.347,-0.041,0.967,-2.533,3.189,-11.642,diam
37446,0.341,-0.027,0.971,-3.281,0.931,-0.916,diam
13886,0.403,-0.018,0.943,-4.456,0.336,-2.319,diam
231307,0.257,-0.028,0.321,33.691,-47.165,-20.248,jogging
72487,0.313,-0.083,0.597,39.032,51.468,16.8,jogging
2386,0.37,0.035,0.949,-5.127,-7.248,2.289,diam
140447,0.146,-0.256,0.517,22.568,-4.242,-12.833,jogging
153369,0.297,-0.017,1.084,8.774,-22.156,22.43,jalan
285809,0.619,-0.032,1.16,-6.744,-27.1,-26.276,jalan
265766,0.24,-0.186,0.979,-3.448,0.046,-0.229,diam
281069,0.086,-0.265,1.074,9.735,15.411,-10.33,jalan
81129,0.32,-0.003,1.062,24.338,-7.385,-16.083,jalan
44946,0.347,-0.024,0.97,-2.762,-1.038,0.244,diam
166929,0.065,0.191,1.007,-19.363,20.981,-2.487,jalan
265206,0.238,-0.184,0.985,-3.006,0.9,0.015,diam
12086,0.404,-0.04,0.948,-4.318,2.747,-1.343,diam
216766,0.303,-0.058,0.968,12.65,7.996,29.984,diam
201926,0.328,-0.071,0.973,-3.906,0.9,-1.266,diam
115249,0.355,-0.102,1.562,-30.441,18.768,41.809,jalan
300787,-0.017,0.021,0.334,37.628,-67.368,-29.556,jogging
143129,0.411,-0.128,1.186,1.648,-15.64,20.721,jalan
170867,0.293,0.558,1.268,76.92,-59.952,-22.797,jogging
274309,0.374,0.054,0.958,-32.211,22.491,-21.027,jalan
80307,-0.726,0.642,1.187,38.193,-166.611,124.908,jogging
188787,-1.524,-1.063,1.825,-72.159,-63.416,-91.553,jogging
235467,0.336,-0.193,1.002,-46.982,-48.813,-98.724,jogging
240927,0.409,-0.213,0.054,19.379,3.067,-15.625,jogging
92886,0.273,-0.115,0.994,-21.347,13.535,-26.001,diam
262967,2.275,0.837,2.65,60.928,57.404,-237.076,jogging
4047,0.532,0.369,0.772,33.157,12.222,65.14,jogging
30369,0.389,0.08,0.909,-2.93,0.519,33.981,jalan
212449,0.44,-0.047,0.947,8.85,-7.782,18.463,jalan
35829,-0.402,-0.102,0.931,-7.797,-35.538,21.179,jalan
267187,3.201,0.882,2.691,46.692,96.375,-89.31,jogging
177946,0.334,-0.02,0.969,-3.067,0.793,-0.748,diam
285487,3.458,0.237,4.0,-7.767,237.335,-193.634,jogging
106266,0.282,-0.024,0.988,0.9,7.721,3.052,diam
267886,0.249,-0.197,0.978,-3.189,-0.443,0.214,diam
39887,0.891,0.171,2.19,59.616,-42.023,-95.093,jogging
59709,0.414,0.004,1.468,30.396,21.713,-25.009,jalan
230166,0.358,0.034,0.982,-9.445,0.748,1.495,diam
214607,-0.094,0.066,0.525,44.128,-3.464,-49.942,jogging
166806,0.326,-0.012,0.973,-2.945,0.565,0.412,diam
90429,0.464,-0.198,1.149,27.069,-48.996,0.244,jalan
282867,0.27,-0.193,0.972,-2.625,0.626,-0.549,diam
226269,-0.093,1.016,0.927,-1.373,-32.486,11.78,jalan
71909,0.273,0.008,0.867,-1.709,11.246,-13.092,jalan
289087,0.036,-0.144,0.276,58.014,-87.296,-5.478,jogging
279267,0.065,-0.14,-0.036,3.021,-38.879,41.58,jogging
295367,-0.113,-0.502,0.557,4.929,-156.982,-23.865,jogging
268467,0.121,-0.087,0.284,53.848,-44.785,-12.482,jogging
27706,0.356,-0.005,0.967,-2.548,1.19,-0.29,diam
88906,0.341,-0.021,0.971,-1.923,2.304,8.972,diam
107609,-0.187,0.288,0.969,0.336,-29.51,-5.463,jalan
228227,-0.738,0.705,1.022,13.0,-70.48,104.507,jogging
155827,0.397,0.011,0.159,-33.096,-20.126,-28.87,jogging
189967,0.295,-0.062,1.301,-82.687,-46.951,32.852,jogging
93186,0.25,-0.121,0.972,-6.195,-8.057,-26.291,diam
214969,0.353,-0.016,0.894,0.092,7.446,23.056,jalan
27506,0.356,-0.013,0.971,-2.731,0.565,-0.046,diam
227409,0.481,0.071,0.792,-16.968,1.099,40.939,jalan
255467,2.067,0.606,3.053,91.187,-1.465,-60.379,jogging
130547,-0.038,-0.493,0.603,37.674,-123.535,-29.556,jogging
181126,0.318,-0.03,0.979,-4.059,-0.183,-2.365,diam
169066,0.331,-0.019,0.974,-3.067,0.931,-0.381,diam
162026,0.328,-0.02,0.97,-2.045,-0.961,0.778,diam
111086,0.317,-0.006,0.979,-0.641,-2.594,-0.809,diam
145729,0.074,-0.516,1.438,-12.207,-11.688,22.278,jalan
92149,0.317,-0.241,1.048,3.494,-1.022,5.966,jalan
42626,0.329,-0.024,0.978,-2.533,-0.061,0.397,diam
252066,0.314,-0.01,0.982,-7.477,2.441,-10.635,diam
81866,0.281,-0.034,0.986,-2.853,0.9,-0.168,diam
60209,0.377,-0.146,1.06,0.305,-12.97,-3.525,jalan
41407,0.369,0.102,0.14,-13.092,36.377,65.399,jogging
58087,-0.118,-0.248,0.29,16.8,-74.982,-34.012,jogging
71726,0.303,0.008,0.978,-1.938,0.137,3.86,diam
89566,0.341,-0.062,0.963,-2.899,1.053,3.021,diam
59489,0.222,-0.052,0.826,-4.242,8.896,5.646,jalan
271749,0.21,0.135,0.989,-12.421,-3.159,32.898,jalan
62506,0.347,-0.021,0.968,-3.098,0.519,-4.807,diam
81889,0.273,0.089,0.897,-20.355,30.594,6.561,jalan
102146,0.304,0.013,0.991,-5.035,-6.149,3.677,diam
237229,0.267,-0.073,0.858,-18.631,27.13,21.713,jalan
54786,0.343,-0.003,0.963,-2.823,1.175,-0.168,diam
133366,0.362,-0.044,0.958,-4.044,-1.236,-2.411,diam
143189,0.471,-0.124,0.903,-9.552,-22.4,20.142,jalan
136766,0.368,-0.025,0.957,-3.54,0.641,-2.289,diam
59729,0.324,0.013,0.96,1.068,5.447,-1.648,diam
38426,0.342,-0.025,0.974,-3.067,0.275,-1.038,diam
15829,0.465,-0.098,1.028,0.275,-2.609,-26.657,jalan
253529,0.354,0.028,0.863,-11.795,-3.555,-15.518,jalan
53449,0.167,0.374,0.97,-6.287,-34.637,7.156,jalan
101107,0.175,0.066,-0.143,-27.603,-31.464,31.525,jogging
211549,0.26,-0.033,1.03,11.475,-11.398,-7.874,jalan
237926,0.312,-0.024,0.977,-3.143,0.397,-0.366,diam
124847,0.355,-0.362,0.939,-61.234,-54.016,-18.478,jogging
188886,0.342,-0.008,0.968,-2.472,1.144,0.717,diam
260426,0.236,-0.169,0.988,-3.998,-1.862,-2.258,diam
99069,0.592,0.103,1.089,-15.274,5.981,-17.593,jalan
152566,0.322,-0.011,0.977,-1.633,0.122,-1.846,diam
154389,0.173,-0.127,0.847,-20.111,-2.975,16.693,jalan
30967,2.165,0.335,3.076,45.914,-23.621,-163.376,jogging
218927,0.413,-0.153,0.113,-0.214,28.32,33.63,jogging
287009,0.341,0.23,1.021,0.092,-36.057,-4.379,jalan
107554,0.445,-0.51,1.347,-34.79,12.131,-6.699,jalan
111886,0.327,-0.031,0.979,-3.937,-0.351,-1.877,diam
72186,0.298,-0.041,0.989,-10.117,-2.975,-20.889,diam
275189,-0.177,-0.958,1.529,-15.121,0.565,17.96,jalan
171226,0.322,-0.014,0.976,-2.655,0.137,0.778,diam
74807,0.333,-0.76,1.059,-8.698,251.419,-121.475,jogging
131466,0.333,-0.036,0.979,-2.304,0.092,-0.122,diam
281614,0.044,0.202,0.945,-17.059,-40.833,-13.336,jalan
10806,0.407,-0.001,0.936,-1.053,-0.519,3.845,diam
200027,-0.188,-0.307,0.469,33.005,-167.16,-9.705,jogging
255189,0.143,-0.152,0.822,-15.594,8.392,23.163,jalan
256586,0.324,-0.102,1.006,-3.418,2.64,-11.444,diam
151189,0.135,0.115,0.851,28.488,-19.47,-9.308,jalan
186009,0.294,-0.024,0.83,-9.476,3.479,-10.849,jalan
34927,0.2,-0.332,0.164,38.956,-80.49,-2.167,jogging
293326,0.292,-0.18,0.965,-2.441,0.946,2.09,diam
253966,0.289,-0.051,0.991,-10.269,0.214,-17.685,diam
90107,0.793,0.127,2.252,-71.686,54.016,54.886,jogging
36529,0.256,-0.021,1.174,21.53,11.047,3.677,jalan
143449,0.353,-0.19,1.129,30.563,12.299,-15.381,jalan
235986,0.307,-0.025,0.981,-3.311,-0.397,-0.763,diam
112666,0.324,-0.021,0.973,-3.021,-0.32,1.831,diam
88067,0.655,0.048,2.216,-78.705,-2.289,53.864,jogging
224466,0.307,-0.143,0.968,-4.166,-1.19,3.891,diam
237986,0.315,-0.025,0.978,-3.143,0.61,-0.046,diam
298149,0.456,-0.026,1.178,22.827,-19.989,-11.734,jalan
162629,0.251,-0.025,0.88,4.974,-0.717,-22.491,jalan
85807,-0.086,0.162,0.301,-46.86,-43.289,92.438,jogging
87106,0.35,-0.06,0.964,-5.157,-6.134,-2.258,diam
250086,0.308,-0.047,0.954,-14.587,1.19,-8.026,diam
131687,2.444,-0.194,3.045,-59.738,308.411,-50.293,jogging
35307,0.006,0.081,0.204,2.304,-110.077,96.939,jogging
216926,0.26,0.038,0.994,16.907,9.323,29.678,diam
99167,0.159,-0.493,2.093,-6.073,265.701,-78.705,jogging
40847,-0.959,0.33,1.221,68.466,-105.362,55.847,jogging
96866,0.32,-0.032,1.065,-1.404,20.05,-8.835,diam
92209,0.396,-0.036,0.998,-10.345,-5.402,0.717,jalan
9547,-0.077,0.237,0.189,10.01,-64.056,54.138,jogging
62787,-0.432,0.316,0.826,5.692,-123.245,44.067,jogging
103009,0.375,-0.01,1.13,18.875,-18.509,-4.272,jalan
197546,0.332,0.072,0.137,-6.699,-41.718,40.695,jogging
5207,-0.064,-0.121,1.447,-0.427,77.728,-118.774,jogging
176286,0.31,-0.02,0.98,-3.296,0.122,-1.48,diam
80926,0.288,-0.029,0.989,-2.914,-1.77,1.709,diam
227506,0.277,-0.075,0.944,2.228,0.824,5.127,diam
238926,0.308,-0.024,0.98,-3.143,0.748,-0.153,diam
211187,-0.291,0.486,0.589,-14.023,-109.207,70.007,jogging
236669,0.382,-0.04,0.82,-11.551,17.181,-4.761,jalan
52126,0.328,-0.057,0.977,-1.938,0.229,0.9,diam
214427,-0.932,-1.06,1.188,-7.751,-127.777,-36.713,jogging
