Bus Voltage (V),Current (mA),Power (mW)
4.7,20.6,98.0
4.7,21.0,98.0
4.696,21.0,98.0
4.7,20.7,98.0
4.704,20.8,98.0
4.696,20.7,98.0
4.704,20.7,98.0
4.704,20.7,98.0
4.7,20.6,98.0
4.708,20.8,98.0
4.704,20.8,98.0
4.704,21.2,98.0
4.7,21.0,98.0
4.7,20.9,98.0
4.704,20.7,98.0
4.704,20.4,96.0
4.7,20.5,96.0
4.704,20.8,96.0
4.704,20.4,96.0
4.704,20.6,98.0
4.704,20.8,98.0
4.7,20.8,98.0
4.7,20.6,98.0
4.704,21.0,98.0
4.7,20.5,96.0
4.704,20.6,96.0
4.704,20.6,96.0
4.7,20.8,96.0
4.708,20.5,96.0
4.696,20.6,96.0
4.7,21.0,98.0
4.704,20.7,98.0
4.7,20.8,98.0
4.7,21.0,98.0
4.704,20.8,98.0
4.704,20.6,96.0
4.704,20.7,98.0
4.7,20.5,96.0
4.7,20.8,98.0
4.7,20.5,96.0
4.7,20.9,98.0
4.704,20.5,98.0
4.704,20.7,98.0
4.7,20.7,98.0
4.7,20.7,98.0
4.7,20.8,98.0
4.704,20.7,96.0
4.704,20.5,96.0
4.7,20.6,96.0
4.704,20.7,98.0
4.704,20.6,96.0
4.696,20.8,98.0
4.704,21.0,98.0
4.704,20.6,98.0
4.7,20.9,98.0
4.704,20.9,98.0
4.704,21.0,98.0
4.704,20.7,96.0
4.7,20.6,98.0
4.696,20.6,98.0
4.7,20.6,98.0
4.7,20.8,98.0
4.7,21.1,98.0
4.704,21.0,98.0
4.7,20.9,98.0
4.7,20.9,98.0
4.704,20.8,98.0
4.696,20.7,98.0
4.7,20.6,98.0
4.7,20.8,98.0
4.7,20.7,98.0
4.704,20.7,98.0
4.7,20.7,98.0
4.704,20.8,98.0
4.7,20.9,98.0
4.7,20.8,98.0
4.704,20.4,98.0
4.7,20.5,96.0
4.696,20.7,98.0
4.704,20.5,98.0
4.704,20.5,96.0
4.7,20.7,98.0
4.704,20.9,98.0
